home_lineup_tuple,away_lineup_tuple,total_home_points,total_away_points,total_duration,total_stints,net_points,net_per_60
"('120', '21', '278', '739', '905')","('1000', '1508', '165', '1749', '1883')",0,2,14,2,-2,-8.57
"('120', '431', '757', '905', '937')","('1739', '1742', '452', '56', '699')",3,5,14,2,-2,-8.57
"('133', '1884', '1944', '469', '901')","('1732', '1751', '1888', '43', '63')",0,2,14,2,-2,-8.57
"('1425', '1915', '2030', '271', '383')","('1714', '1723', '221', '441', '902')",2,4,14,2,-2,-8.57
"('1495', '1498', '1507', '198', '251')","('111', '1497', '1725', '1895', '324')",0,2,14,1,-2,-8.57
"('1495', '1507', '198', '251', '422')","('1497', '1887', '1895', '210', '324')",2,4,14,1,-2,-8.57
"('1498', '198', '251', '345', '955')","('1051', '1725', '1895', '324', '417')",0,2,14,1,-2,-8.57
"('1506', '1902', '397', '440', '696')","('168', '1712', '1716', '228', '302')",2,4,14,1,-2,-8.57
"('1513', '1715', '185', '57', '978')","('1434', '1500', '1736', '1897', '2033')",2,4,14,1,-2,-8.57
"('1541', '1713', '209', '213', '722')","('120', '278', '431', '717', '757')",0,2,14,1,-2,-8.57
"('1600', '209', '349', '891', '895')","('136', '1884', '2048', '469', '695')",2,4,14,1,-2,-8.57
"('164', '280', '779', '84', '969')","('1502', '219', '228', '302', '904')",0,2,14,2,-2,-8.57
"('166', '1731', '270', '296', '323')","('15', '1709', '1730', '1885', '2032')",0,2,14,1,-2,-8.57
"('1723', '1889', '221', '423', '441')","('1513', '1517', '185', '468', '978')",1,3,14,1,-2,-8.57
"('1853', '193', '224', '896', '920')","('1000', '1508', '1749', '1903', '983')",1,3,14,1,-2,-8.57
"('1904', '2058', '2130', '323', '375')","('123', '145', '1711', '1721', '1899')",2,4,14,1,-2,-8.57
"('1000', '1005', '1508', '1749', '435')","('208', '283', '299', '679', '951')",1,2,7,1,-1,-8.57
"('1051', '111', '1497', '324', '708')","('124', '1517', '185', '468', '57')",1,2,7,1,-1,-8.57
"('1065', '164', '26', '275', '703')","('1477', '190', '193', '224', '896')",0,1,7,1,-1,-8.57
"('1088', '146', '1630', '2043', '688')","('121', '1739', '1740', '452', '56')",2,3,7,1,-1,-8.57
"('121', '1740', '1741', '452', '699')","('164', '275', '369', '779', '84')",2,3,7,1,-1,-8.57
"('1503', '1720', '1727', '353', '42')","('120', '21', '278', '431', '739')",2,3,7,1,-1,-8.57
"('1536', '1563', '2066', '271', '446')","('1088', '1112', '182', '711', '961')",2,3,7,1,-1,-8.57
"('1607', '1727', '2034', '353', '690')","('208', '283', '299', '679', '911')",0,1,7,1,-1,-8.57
"('1711', '45', '686', '702', '89')","('1000', '1005', '165', '1883', '1903')",0,1,7,1,-1,-8.57
"('1733', '1743', '1886', '1902', '365')","('1541', '1565', '1600', '2050', '209')",2,3,7,1,-1,-8.57
"('193', '224', '896', '920', '931')","('1503', '1607', '1720', '1727', '2034')",1,2,7,1,-1,-8.57
"('1890', '201', '2091', '361', '467')","('1495', '1498', '1507', '198', '251')",-70,-60,69,1,-10,-8.7
"('15', '1885', '2039', '2047', '399')","('1536', '1563', '2030', '29', '383')",6,13,48,2,-7,-8.75
"('1023', '121', '1740', '2106', '699')","('2059', '458', '762', '93', '959')",2,8,41,4,-6,-8.78
"('1074', '1533', '1683', '2069', '673')","('1065', '2068', '275', '779', '84')",2,7,34,2,-5,-8.82
"('1710', '1722', '3', '735', '970')","('121', '1739', '1740', '1742', '2046')",4,9,34,3,-5,-8.82
"('124', '1715', '185', '57', '978')","('1434', '1500', '1736', '1882', '1897')",-90,-77,88,3,-13,-8.86
"('1541', '1600', '209', '2123', '349')","('1538', '1714', '1889', '2036', '445')",4,8,27,1,-4,-8.89
"('1562', '1732', '1888', '1916', '43')","('1533', '1544', '1891', '1898', '2035')",5,9,27,1,-4,-8.89
"('1897', '1913', '2062', '2064', '697')","('1503', '1720', '1727', '353', '386')",5,9,27,1,-4,-8.89
"('1074', '1533', '1544', '1683', '1898')","('238', '243', '389', '689', '727')",10,17,47,1,-7,-8.94
"('1088', '146', '1630', '2043', '76')","('1739', '442', '452', '56', '699')",4,7,20,2,-3,-9.0
"('137', '1737', '238', '727', '947')","('1541', '1713', '2050', '213', '349')",3,6,20,2,-3,-9.0
"('1425', '1536', '2066', '271', '29')","('1538', '1714', '445', '902', '980')",0,3,20,1,-3,-9.0
"('1477', '1853', '193', '920', '931')","('137', '1737', '243', '389', '689')",0,3,20,2,-3,-9.0
"('1495', '198', '251', '345', '422')","('1521', '252', '304', '317', '330')",3,6,20,1,-3,-9.0
"('15', '1730', '1885', '2047', '399')","('1717', '1761', '363', '458', '714')",2,5,20,2,-3,-9.0
"('1506', '1733', '397', '440', '64')","('1500', '1724', '1802', '1882', '1897')",-90,-87,20,1,-3,-9.0
"('1538', '1714', '221', '423', '445')","('1548', '1559', '179', '753', '952')",1,4,20,1,-3,-9.0
"('1717', '2042', '2059', '714', '919')","('1710', '1800', '236', '735', '949')",0,3,20,1,-3,-9.0
"('1723', '1889', '1892', '221', '423')","('1499', '1718', '179', '677', '753')",2,5,20,2,-3,-9.0
"('179', '1914', '2040', '952', '962')","('1005', '1508', '1749', '1903', '2061')",3,6,20,1,-3,-9.0
"('1890', '2091', '361', '467', '915')","('164', '275', '369', '84', '948')",3,6,20,2,-3,-9.0
"('1051', '210', '324', '417', '708')","('124', '1517', '185', '468', '57')",3,14,73,3,-11,-9.04
"('123', '1505', '1711', '1721', '1899')","('1000', '1005', '1508', '165', '1749')",-89,-81,53,1,-8,-9.06
"('1088', '146', '2043', '76', '961')","('133', '136', '469', '695', '922')",4,9,33,2,-5,-9.09
"('1503', '1720', '2034', '353', '448')","('1900', '252', '304', '317', '330')",7,19,79,2,-12,-9.11
"('1506', '1902', '365', '397', '696')","('168', '1712', '1716', '228', '302')",6,13,46,3,-7,-9.13
"('1890', '201', '2091', '361', '467')","('120', '431', '739', '757', '905')",-86,-73,85,3,-13,-9.18
"('1503', '1727', '2034', '353', '680')","('120', '1719', '739', '757', '937')",4,12,52,3,-8,-9.23
"('133', '136', '1924', '695', '922')","('238', '243', '248', '689', '761')",2,8,39,3,-6,-9.23
"('103', '111', '1887', '210', '324')","('1711', '1721', '1899', '702', '89')",2,6,26,1,-4,-9.23
"('120', '21', '717', '739', '757')","('1425', '1536', '1915', '2030', '383')",2,6,26,2,-4,-9.23
"('1425', '1536', '1915', '271', '383')","('1554', '1853', '190', '193', '920')",0,4,26,2,-4,-9.23
"('1541', '1565', '1713', '2050', '788')","('1501', '208', '283', '299', '998')",3,7,26,2,-4,-9.23
"('1607', '1727', '2034', '353', '42')","('1501', '208', '283', '299', '679')",2,6,26,2,-4,-9.23
"('1065', '369', '703', '779', '913')","('133', '1884', '1906', '2048', '469')",0,2,13,1,-2,-9.23
"('111', '1887', '210', '324', '708')","('1710', '236', '28', '3', '970')",2,4,13,1,-2,-9.23
"('1134', '1710', '1800', '236', '3')","('15', '1838', '2032', '2039', '399')",0,2,13,1,-2,-9.23
"('1425', '1536', '1563', '1915', '271')","('1088', '1112', '146', '2043', '76')",2,4,13,2,-2,-9.23
"('1495', '1498', '198', '345', '990')","('1513', '1715', '185', '2045', '468')",0,2,13,1,-2,-9.23
"('1503', '1607', '1720', '1727', '2034')","('128', '1521', '1900', '252', '304')",0,2,13,3,-2,-9.23
"('1538', '1723', '1889', '1892', '221')","('1477', '1853', '190', '193', '896')",0,2,13,1,-2,-9.23
"('1713', '2050', '209', '891', '895')","('1500', '1736', '1882', '1913', '2037')",1,3,13,1,-2,-9.23
"('1761', '2059', '714', '762', '959')","('1032', '208', '281', '283', '299')",0,2,13,1,-2,-9.23
"('1890', '361', '53', '915', '960')","('1498', '198', '251', '70', '955')",0,2,13,1,-2,-9.23
"('201', '2091', '2101', '53', '915')","('2042', '2059', '458', '762', '93')",2,4,13,2,-2,-9.23
"('216', '270', '296', '375', '406')","('1051', '111', '1497', '210', '324')",0,2,13,2,-2,-9.23
"('238', '243', '389', '689', '727')","('1732', '1751', '43', '436', '782')",0,2,13,1,-2,-9.23
"('166', '1731', '1904', '270', '296')","('1521', '178', '252', '304', '317')",-90,-79,71,4,-11,-9.3
"('1110', '1505', '1899', '426', '686')","('1434', '1500', '1736', '2033', '2064')",8,17,58,3,-9,-9.31
"('109', '216', '296', '375', '977')","('15', '1730', '1838', '2047', '399')",4,7,19,1,-3,-9.47
"('1506', '1733', '1886', '397', '979')","('1501', '208', '283', '299', '911')",0,3,19,1,-3,-9.47
"('1541', '1600', '2050', '209', '788')","('1499', '179', '677', '753', '958')",0,3,19,1,-3,-9.47
"('1732', '1888', '1918', '393', '63')","('1501', '1747', '283', '679', '998')",2,5,19,2,-3,-9.47
"('1736', '1882', '1897', '1913', '2033')","('1541', '1600', '2050', '209', '722')",2,5,19,1,-3,-9.47
"('1853', '190', '193', '224', '896')","('1000', '1508', '165', '1749', '983')",4,7,19,1,-3,-9.47
"('1425', '1536', '2030', '271', '383')","('1477', '1554', '1853', '190', '193')",4,11,44,4,-7,-9.55
"('1723', '1889', '221', '441', '980')","('1513', '1517', '185', '468', '978')",4,11,44,1,-7,-9.55
"('133', '136', '2048', '469', '695')","('1477', '1853', '190', '193', '258')",2,6,25,2,-4,-9.6
"('201', '2091', '2092', '361', '53')","('1477', '1853', '193', '224', '258')",0,4,25,3,-4,-9.6
"('1548', '1718', '179', '677', '77')","('1710', '1800', '236', '3', '51')",6,15,56,1,-9,-9.64
"('120', '431', '739', '757', '905')","('1023', '121', '1740', '1741', '56')",3,8,31,1,-5,-9.68
"('1594', '1718', '179', '1914', '958')","('238', '243', '248', '689', '727')",4,9,31,1,-5,-9.68
"('1853', '193', '2067', '258', '896')","('1138', '1714', '1889', '1892', '221')",4,9,31,2,-5,-9.68
"('1890', '201', '361', '53', '960')","('1507', '198', '251', '422', '955')",4,9,31,3,-5,-9.68
"('15', '1709', '1730', '1838', '1885')","('1074', '1728', '1891', '2035', '673')",3,9,37,5,-6,-9.73
"('1538', '1714', '1892', '221', '902')","('1888', '1916', '393', '436', '782')",1,11,61,3,-10,-9.84
"('1506', '397', '440', '64', '696')","('1088', '1112', '1630', '182', '2043')",-65,-51,84,3,-14,-10.0
"('1074', '1533', '1544', '1683', '1728')","('1607', '1727', '353', '448', '680')",8,13,30,1,-5,-10.0
"('1000', '1508', '1749', '2044', '672')","('1134', '1722', '1800', '949', '970')",5,9,24,2,-4,-10.0
"('1074', '1683', '1891', '2069', '673')","('103', '1051', '1073', '111', '1895')",7,11,24,4,-4,-10.0
"('1134', '1800', '2031', '3', '735')","('1890', '2054', '2101', '339', '915')",6,10,24,2,-4,-10.0
"('15', '2032', '2047', '399', '976')","('1000', '1508', '165', '1749', '1883')",0,4,24,2,-4,-10.0
"('1717', '2042', '2059', '714', '762')","('1710', '1722', '1800', '735', '949')",2,6,24,1,-4,-10.0
"('1732', '1888', '43', '685', '782')","('1498', '1507', '251', '422', '990')",4,8,24,1,-4,-10.0
"('166', '1731', '1904', '296', '375')","('1521', '304', '317', '731', '923')",2,5,18,2,-3,-10.0
"('166', '1904', '2058', '2130', '216')","('147', '1733', '1886', '365', '696')",1,4,18,3,-3,-10.0
"('179', '677', '713', '77', '958')","('1134', '1710', '1800', '236', '51')",2,5,18,2,-3,-10.0
"('1088', '1630', '182', '2043', '966')","('133', '136', '2048', '469', '695')",0,2,12,1,-2,-10.0
"('109', '166', '216', '296', '375')","('1500', '1882', '1897', '1913', '2033')",2,4,12,1,-2,-10.0
"('145', '1505', '1711', '1899', '89')","('15', '1730', '1885', '1894', '2032')",0,2,12,1,-2,-10.0
"('1477', '1853', '193', '896', '920')","('1503', '353', '448', '680', '690')",0,2,12,1,-2,-10.0
"('1503', '1720', '1727', '2034', '448')","('121', '1739', '1740', '1742', '2106')",3,5,12,1,-2,-10.0
"('1503', '1720', '2034', '353', '448')","('137', '1737', '238', '243', '389')",2,4,12,1,-2,-10.0
"('1503', '2034', '353', '680', '690')","('133', '1944', '2048', '469', '934')",0,2,12,2,-2,-10.0
"('1562', '1888', '393', '436', '782')","('1074', '1544', '1683', '1891', '2035')",2,4,12,1,-2,-10.0
"('1713', '213', '349', '722', '891')","('120', '278', '431', '739', '757')",0,2,12,1,-2,-10.0
"('1717', '2042', '2059', '458', '762')","('1134', '1710', '1722', '1800', '970')",0,2,12,2,-2,-10.0
"('1717', '2042', '458', '714', '762')","('1023', '121', '1739', '1740', '2046')",0,2,12,2,-2,-10.0
"('1761', '2059', '714', '919', '93')","('1506', '1886', '365', '440', '64')",3,5,12,1,-2,-10.0
"('1885', '2032', '2039', '2047', '399')","('1000', '1005', '1508', '165', '1883')",0,2,12,1,-2,-10.0
"('278', '431', '757', '905', '937')","('1717', '714', '762', '919', '959')",0,2,12,1,-2,-10.0
"('1088', '2043', '688', '76', '966')","('1506', '1886', '365', '397', '64')",0,1,6,1,-1,-10.0
"('1425', '1536', '2066', '271', '29')","('1538', '1714', '1889', '2036', '445')",1,2,6,1,-1,-10.0
"('1495', '1507', '198', '251', '422')","('1737', '238', '689', '727', '947')",0,1,6,1,-1,-10.0
"('1502', '1712', '1716', '219', '682')","('1500', '1913', '2033', '2062', '697')",2,3,6,1,-1,-10.0
"('1507', '198', '251', '422', '990')","('1737', '238', '248', '389', '727')",0,1,6,1,-1,-10.0
"('1562', '1732', '1888', '1916', '43')","('1533', '1544', '1683', '1891', '1898')",0,1,6,1,-1,-10.0
"('1562', '1888', '393', '685', '782')","('1501', '208', '283', '760', '998')",1,2,6,1,-1,-10.0
"('1607', '1720', '1727', '42', '448')","('1074', '1533', '1544', '2035', '673')",0,1,6,1,-1,-10.0
"('166', '1731', '270', '296', '323')","('15', '1730', '2032', '2039', '2047')",0,1,6,1,-1,-10.0
"('1709', '1885', '2047', '399', '976')","('1712', '219', '228', '682', '956')",2,3,6,1,-1,-10.0
"('1713', '2050', '209', '891', '895')","('1434', '1500', '1736', '1897', '2037')",1,2,6,1,-1,-10.0
"('1714', '1889', '441', '445', '980')","('1513', '1517', '185', '468', '978')",0,1,6,1,-1,-10.0
"('1717', '363', '458', '714', '919')","('209', '349', '722', '788', '891')",0,1,6,1,-1,-10.0
"('1732', '1888', '43', '436', '63')","('1533', '1544', '1683', '1891', '2035')",0,1,6,1,-1,-10.0
"('1761', '458', '714', '762', '93')","('1032', '283', '299', '911', '951')",0,1,6,1,-1,-10.0
"('1853', '193', '2067', '258', '920')","('1138', '1714', '1889', '1892', '221')",0,1,6,1,-1,-10.0
"('1886', '365', '440', '64', '979')","('1088', '1112', '146', '688', '711')",1,2,6,1,-1,-10.0
"('2091', '2101', '339', '467', '960')","('1502', '168', '219', '228', '302')",1,2,6,1,-1,-10.0
"('238', '243', '389', '689', '727')","('1562', '1888', '43', '436', '782')",1,2,6,1,-1,-10.0
"('353', '386', '42', '448', '692')","('1065', '164', '275', '703', '779')",0,1,6,1,-1,-10.0
"('1600', '1713', '209', '213', '349')","('1884', '1924', '2048', '469', '695')",3,10,41,2,-7,-10.24
"('1065', '164', '275', '703', '779')","('137', '1928', '238', '243', '248')",1,7,35,3,-6,-10.29
"('1501', '208', '299', '679', '911')","('1538', '1714', '1889', '1892', '221')",7,12,29,2,-5,-10.34
"('1497', '1725', '1734', '1887', '324')","('1502', '1712', '1716', '904', '988')",8,17,52,1,-9,-10.38
"('1495', '1507', '198', '251', '422')","('1521', '252', '304', '330', '935')",2,6,23,2,-4,-10.43
"('1714', '2036', '441', '445', '902')","('1444', '1513', '468', '57', '98')",2,6,23,2,-4,-10.43
"('1719', '431', '757', '905', '937')","('1739', '1740', '1742', '452', '699')",2,6,23,1,-4,-10.43
"('1890', '201', '2091', '361', '467')","('1000', '1005', '165', '1883', '1903')",6,10,23,2,-4,-10.43
"('1110', '123', '1505', '1711', '1721')","('1717', '363', '714', '762', '93')",-93,-82,63,2,-11,-10.48
"('1904', '2058', '2130', '270', '323')","('103', '1073', '1887', '1895', '417')",10,17,40,1,-7,-10.5
"('120', '431', '739', '757', '905')","('1074', '1728', '1891', '673', '754')",-83,-67,91,2,-16,-10.55
"('1500', '1882', '1913', '2064', '697')","('124', '1517', '185', '57', '978')",6,12,34,1,-6,-10.59
"('1074', '1533', '1544', '1683', '1728')","('133', '1944', '469', '695', '765')",1,4,17,2,-3,-10.59
"('109', '166', '296', '375', '406')","('1005', '1749', '1903', '2044', '672')",1,4,17,2,-3,-10.59
"('1134', '1710', '1800', '2031', '236')","('15', '1709', '1838', '2032', '2039')",0,3,17,1,-3,-10.59
"('128', '1521', '1900', '2052', '304')","('15', '1730', '2032', '2047', '399')",0,3,17,1,-3,-10.59
"('1425', '1536', '2030', '2066', '383')","('1723', '1889', '221', '423', '441')",4,7,17,1,-3,-10.59
"('15', '1894', '2032', '2039', '399')","('2058', '2130', '216', '270', '296')",1,4,17,2,-3,-10.59
"('1501', '2038', '208', '283', '679')","('1538', '1889', '1892', '221', '441')",2,5,17,2,-3,-10.59
"('1501', '283', '299', '679', '911')","('120', '278', '717', '739', '757')",-62,-48,79,3,-14,-10.63
"('1732', '1751', '393', '436', '782')","('1074', '1544', '1683', '1891', '2035')",0,5,28,3,-5,-10.71
"('1732', '393', '436', '63', '782')","('1501', '208', '283', '911', '998')",5,10,28,1,-5,-10.71
"('1000', '1508', '165', '1883', '1903')","('133', '136', '1884', '469', '922')",9,24,83,2,-15,-10.84
"('124', '1444', '1513', '1715', '57')","('1503', '1720', '1727', '353', '448')",-94,-78,88,4,-16,-10.91
"('1497', '1725', '210', '324', '417')","('1513', '1517', '185', '468', '57')",3,7,22,2,-4,-10.91
"('1498', '1507', '1956', '251', '990')","('1444', '1513', '1517', '57', '978')",2,6,22,2,-4,-10.91
"('1502', '168', '1712', '1716', '219')","('1434', '1500', '1882', '2064', '697')",2,6,22,2,-4,-10.91
"('1538', '1714', '1892', '902', '980')","('1502', '1531', '1716', '2084', '219')",2,6,22,1,-4,-10.91
"('120', '278', '431', '739', '757')","('1711', '1721', '1899', '45', '702')",1,3,11,2,-2,-10.91
"('123', '1899', '686', '702', '89')","('1000', '1749', '1883', '1903', '983')",0,2,11,1,-2,-10.91
"('1434', '1882', '1897', '2037', '2062')","('1497', '1725', '1887', '210', '324')",0,2,11,1,-2,-10.91
"('1444', '1517', '185', '468', '978')","('120', '739', '757', '905', '937')",2,4,11,1,-2,-10.91
"('1500', '1724', '1802', '1913', '697')","('1732', '1918', '43', '436', '782')",0,2,11,1,-2,-10.91
"('1500', '1724', '1882', '1897', '1913')","('1562', '1732', '1918', '436', '782')",2,4,11,1,-2,-10.91
"('1503', '1727', '2034', '353', '448')","('121', '1739', '1740', '2046', '452')",0,2,11,1,-2,-10.91
"('1559', '1718', '179', '2040', '753')","('146', '1630', '2043', '376', '76')",0,2,11,1,-2,-10.91
"('1562', '1888', '1916', '393', '685')","('1498', '251', '345', '422', '764')",0,2,11,1,-2,-10.91
"('164', '703', '779', '84', '913')","('168', '1712', '1716', '2084', '956')",0,2,11,1,-2,-10.91
"('1713', '2050', '209', '891', '895')","('1434', '1736', '1882', '1897', '2037')",0,2,11,1,-2,-10.91
"('1723', '1889', '1892', '221', '441')","('1477', '1853', '190', '193', '224')",0,2,11,1,-2,-10.91
"('1732', '1751', '1888', '1918', '393')","('164', '275', '779', '84', '913')",0,2,11,1,-2,-10.91
"('1739', '1741', '1742', '2046', '452')","('120', '1719', '278', '757', '937')",2,4,11,1,-2,-10.91
"('1906', '1944', '2048', '695', '765')","('1562', '1732', '1751', '1888', '43')",3,5,11,1,-2,-10.91
"('2043', '344', '376', '693', '711')","('1425', '1536', '1915', '2030', '383')",0,2,11,1,-2,-10.91
"('2043', '344', '376', '693', '711')","('1425', '1915', '2030', '271', '446')",0,2,11,1,-2,-10.91
"('2059', '458', '714', '762', '919')","('1541', '349', '722', '788', '891')",0,2,11,1,-2,-10.91
"('2059', '714', '762', '919', '959')","('1541', '349', '722', '788', '891')",0,2,11,1,-2,-10.91
"('1065', '164', '703', '779', '84')","('1541', '1713', '2050', '349', '891')",6,15,49,3,-9,-11.02
"('1713', '213', '349', '722', '891')","('1088', '1112', '2043', '688', '966')",5,14,48,1,-9,-11.25
"('1088', '146', '376', '688', '693')","('1134', '1710', '1800', '236', '28')",6,9,16,1,-3,-11.25
"('124', '1444', '1715', '2045', '57')","('166', '1904', '270', '375', '406')",0,3,16,3,-3,-11.25
"('1477', '1853', '190', '224', '258')","('238', '243', '389', '689', '727')",2,5,16,1,-3,-11.25
"('1501', '208', '283', '679', '911')","('133', '136', '1924', '2048', '695')",3,6,16,2,-3,-11.25
"('1853', '190', '193', '224', '258')","('238', '243', '389', '689', '947')",1,4,16,1,-3,-11.25
"('2038', '208', '299', '911', '951')","('1538', '1723', '221', '441', '902')",3,6,16,1,-3,-11.25
"('1717', '2042', '458', '919', '93')","('1900', '304', '317', '330', '935')",4,11,37,2,-7,-11.35
"('2058', '2130', '270', '296', '323')","('1531', '1712', '1716', '682', '956')",7,14,37,2,-7,-11.35
"('1717', '2059', '714', '762', '919')","('1710', '1722', '1800', '236', '735')",-91,-75,84,3,-16,-11.43
"('1074', '1683', '2035', '2069', '673')","('1065', '2068', '275', '779', '84')",0,4,21,1,-4,-11.43
"('1477', '193', '224', '258', '896')","('133', '136', '1884', '1944', '469')",2,6,21,1,-4,-11.43
"('1501', '208', '283', '299', '911')","('1051', '111', '1887', '1895', '324')",5,9,21,1,-4,-11.43
